max_df,min_df,filts,vectorizer,model,score
0.1,5,tok lem stem,CountVectorizer,BernoulliNB,0.6514937245890048
0.1,5,tok lem stem,TfidfVectorizer,MultinomialNB,0.8387838076719109
0.1,5,tok lem stem,TfidfVectorizer,BernoulliNB,0.6514937245890048
0.1,10,tok lem stem,CountVectorizer,MultinomialNB,0.7660420717694891
0.1,10,tok lem stem,CountVectorizer,BernoulliNB,0.6632490719462613
0.1,10,tok lem stem,TfidfVectorizer,MultinomialNB,0.8248188085557716
0.1,10,tok lem stem,TfidfVectorizer,BernoulliNB,0.6632490719462613
0.25,1,tok lem stem,CountVectorizer,MultinomialNB,0.7726710270461375
0.25,1,tok lem stem,CountVectorizer,BernoulliNB,0.5979317659536857
0.25,1,tok lem stem,TfidfVectorizer,MultinomialNB,0.8329503270284603
0.25,1,tok lem stem,TfidfVectorizer,BernoulliNB,0.5979317659536857
0.25,2,tok lem stem,CountVectorizer,MultinomialNB,0.7937952978610571
0.25,2,tok lem stem,CountVectorizer,BernoulliNB,0.6295739791408874
0.25,2,tok lem stem,TfidfVectorizer,MultinomialNB,0.8325967827470391
0.25,2,tok lem stem,TfidfVectorizer,BernoulliNB,0.6295739791408874
0.25,5,tok lem stem,CountVectorizer,MultinomialNB,0.7777974191267456
0.25,5,tok lem stem,CountVectorizer,BernoulliNB,0.6433622061163161
0.25,5,tok lem stem,TfidfVectorizer,MultinomialNB,0.8265865299628778
0.25,5,tok lem stem,TfidfVectorizer,BernoulliNB,0.6433622061163161
0.25,10,tok lem stem,CountVectorizer,MultinomialNB,0.7596782747039067
0.25,10,tok lem stem,CountVectorizer,BernoulliNB,0.6513169524482941
0.25,10,tok lem stem,TfidfVectorizer,MultinomialNB,0.8162453597313063
0.25,10,tok lem stem,TfidfVectorizer,BernoulliNB,0.6513169524482941
0.3,1,tok lem stem,CountVectorizer,MultinomialNB,0.7660420717694891
0.3,1,tok lem stem,CountVectorizer,BernoulliNB,0.598020152024041
0.3,1,tok lem stem,TfidfVectorizer,MultinomialNB,0.8259678274703907
0.3,1,tok lem stem,TfidfVectorizer,BernoulliNB,0.598020152024041
0.3,2,tok lem stem,CountVectorizer,MultinomialNB,0.790083082906134
0.3,2,tok lem stem,CountVectorizer,BernoulliNB,0.6319604030404808
0.3,2,tok lem stem,TfidfVectorizer,MultinomialNB,0.8257026692593248
0.3,2,tok lem stem,TfidfVectorizer,BernoulliNB,0.6319604030404808
0.3,5,tok lem stem,CountVectorizer,MultinomialNB,0.7761180837899947
0.3,5,tok lem stem,CountVectorizer,BernoulliNB,0.6427435036238289
