max_df,min_df,filts,vectorizer,model,score
0.025,10,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.771080077779742
0.025,10,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6790701785398621
0.025,10,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8257026692593248
0.025,10,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6790701785398621
0.04,1,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.8182782393494785
0.04,1,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6434505921866713
0.04,1,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8608803252607389
0.04,1,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6434505921866713
0.04,2,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.8137705497613577
0.04,2,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6713805904189499
0.04,2,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8564610217429733
0.04,2,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6713805904189499
0.04,5,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7944140003535443
0.04,5,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6823404631430087
0.04,5,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.838253491249779
0.04,5,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6823404631430087
0.04,10,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7762948559307054
0.04,10,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6783630899770197
0.04,10,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8235814035707972
0.04,10,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6783630899770197
0.05,1,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.8143892522538448
0.05,1,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6457486300159095
0.05,1,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8543397560544458
0.05,1,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6457486300159095
0.05,2,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.8109421955099876
0.05,2,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6726179954039243
0.05,2,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8501856107477461
0.05,2,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6726179954039243
0.05,5,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7924695068057274
0.05,5,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6828707795651405
0.05,5,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8358670673501856
0.05,5,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6828707795651405
0.05,10,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7757645395085735
0.05,10,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6784514760473749
0.05,10,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8226975428672442
0.05,10,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6784514760473749
0.1,1,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.8071415944847092
0.1,1,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.649284072830122
0.1,1,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8409050733604384
0.1,1,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.649284072830122
0.1,2,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.8071415944847092
0.1,2,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6709386600671734
0.1,2,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8394908962347534
0.1,2,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6709386600671734
0.1,5,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7913204878911083
0.1,5,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6777443874845325
0.1,5,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8308290613399328
0.1,5,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6777443874845325
0.1,10,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7763832420010607
0.1,10,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6713805904189499
0.1,10,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8181898532791232
0.1,10,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6713805904189499
0.25,1,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.799982322785929
0.25,1,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6460137882269754
0.25,1,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8313593777620647
0.25,1,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6460137882269754
0.25,2,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.8020152024041011
0.25,2,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6664309704790525
0.25,2,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8307406752695775
0.25,2,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6664309704790525
0.25,5,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7854870072476577
0.25,5,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6701431854339756
0.25,5,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8242001060632844
0.25,5,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6701431854339756
0.25,10,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7731129573979141
0.25,10,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6638677744387484
0.25,10,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8120912144246066
0.25,10,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6638677744387484
0.3,1,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7980378292381121
0.3,1,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6473395792823051
0.3,1,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.830298744917801
0.3,1,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6473395792823051
0.3,2,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.8021035884744564
0.3,2,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.66855223616758
0.3,2,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8298568145660244
0.3,2,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.66855223616758
0.3,5,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7857521654587237
0.3,5,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6709386600671734
0.3,5,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8233162453597314
0.3,5,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6709386600671734
0.3,10,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7721407106240057
0.3,10,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6644864769312356
0.3,10,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8120028283542514
0.3,10,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6644864769312356
0.5,1,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7972423546049142
0.5,1,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6472511932119498
0.5,1,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8295916563549585
0.5,1,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6472511932119498
0.5,2,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.800866183489482
0.5,2,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.66855223616758
0.5,2,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8295916563549585
0.5,2,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.66855223616758
0.5,5,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7853102351069472
0.5,5,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6707618879264627
0.5,5,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.82296270107831
0.5,5,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6707618879264627
0.5,10,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.771963938483295
0.5,10,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6641329326498144
0.5,10,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8116492840728301
0.5,10,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6641329326498144
0.75,1,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7972423546049142
0.75,1,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6472511932119498
0.75,1,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8295916563549585
0.75,1,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6472511932119498
0.75,2,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.800866183489482
0.75,2,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.66855223616758
0.75,2,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8295916563549585
0.75,2,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.66855223616758
0.75,5,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7853102351069472
0.75,5,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6707618879264627
0.75,5,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.82296270107831
0.75,5,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6707618879264627
0.75,10,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.771963938483295
0.75,10,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6641329326498144
0.75,10,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8116492840728301
0.75,10,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6641329326498144
0.8,1,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7972423546049142
0.8,1,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6472511932119498
0.8,1,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8295916563549585
0.8,1,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6472511932119498
0.8,2,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.800866183489482
0.8,2,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.66855223616758
0.8,2,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8295916563549585
0.8,2,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.66855223616758
0.8,5,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7853102351069472
0.8,5,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6707618879264627
0.8,5,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.82296270107831
0.8,5,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6707618879264627
0.8,10,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.771963938483295
0.8,10,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6641329326498144
0.8,10,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8116492840728301
0.8,10,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6641329326498144
0.95,1,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7972423546049142
0.95,1,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6472511932119498
0.95,1,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8295916563549585
0.95,1,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6472511932119498
0.95,2,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.800866183489482
0.95,2,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.66855223616758
0.95,2,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8295916563549585
0.95,2,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.66855223616758
0.95,5,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.7853102351069472
0.95,5,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6707618879264627
0.95,5,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.82296270107831
0.95,5,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6707618879264627
0.95,10,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.771963938483295
0.95,10,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.6641329326498144
0.95,10,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8116492840728301
0.95,10,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.6641329326498144
