max_df,min_df,filts,vectorizer,model,score
0.9,57,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8865122856637794
0.9,57,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.7707265334983207
0.9,113,tok,CountVectorizer,MultinomialNB,0.8331270991691709
0.9,113,tok,CountVectorizer,BernoulliNB,0.71530846738554
0.9,113,tok,TfidfVectorizer,MultinomialNB,0.8600848506275411
0.9,113,tok,TfidfVectorizer,BernoulliNB,0.71530846738554
0.9,113,tok lem stem,CountVectorizer,MultinomialNB,0.8424076365564787
0.9,113,tok lem stem,CountVectorizer,BernoulliNB,0.7245006187024925
0.9,113,tok lem stem,TfidfVectorizer,MultinomialNB,0.8646809262860173
0.9,113,tok lem stem,TfidfVectorizer,BernoulliNB,0.7245006187024925
0.9,113,tok stop,CountVectorizer,MultinomialNB,0.8432031111896765
0.9,113,tok stop,CountVectorizer,BernoulliNB,0.758352483648577
0.9,113,tok stop,TfidfVectorizer,MultinomialNB,0.8665370337634789
0.9,113,tok stop,TfidfVectorizer,BernoulliNB,0.758352483648577
0.9,113,tok lem stop stem,CountVectorizer,MultinomialNB,0.8501856107477461
0.9,113,tok lem stop stem,CountVectorizer,BernoulliNB,0.7585292557892876
0.9,113,tok lem stop stem,TfidfVectorizer,MultinomialNB,0.8713982676330211
0.9,113,tok lem stop stem,TfidfVectorizer,BernoulliNB,0.7585292557892876
0.9,113,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.8415237758529256
0.9,113,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.7242354604914265
0.9,113,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8562842496022627
0.9,113,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.7242354604914265
0.9,566,tok,CountVectorizer,MultinomialNB,0.511048258794414
0.9,566,tok,CountVectorizer,BernoulliNB,0.40675269577514583
0.9,566,tok,TfidfVectorizer,MultinomialNB,0.5725649637617112
0.9,566,tok,TfidfVectorizer,BernoulliNB,0.40675269577514583
0.9,566,tok lem stem,CountVectorizer,MultinomialNB,0.5884744564256673
0.9,566,tok lem stem,CountVectorizer,BernoulliNB,0.4674739261092452
0.9,566,tok lem stem,TfidfVectorizer,MultinomialNB,0.6408873961463674
0.9,566,tok lem stem,TfidfVectorizer,BernoulliNB,0.4674739261092452
0.9,566,tok stop,CountVectorizer,MultinomialNB,0.505126392080608
0.9,566,tok stop,CountVectorizer,BernoulliNB,0.4329149726003182
0.9,566,tok stop,TfidfVectorizer,MultinomialNB,0.5553296800424253
0.9,566,tok stop,TfidfVectorizer,BernoulliNB,0.4329149726003182
0.9,566,tok lem stop stem,CountVectorizer,MultinomialNB,0.5890047728477992
0.9,566,tok lem stop stem,CountVectorizer,BernoulliNB,0.4968181014672088
0.9,566,tok lem stop stem,TfidfVectorizer,MultinomialNB,0.6376171115432208
0.9,566,tok lem stop stem,TfidfVectorizer,BernoulliNB,0.4968181014672088
0.9,566,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.5763655647869895
0.9,566,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.46579459077249424
0.9,566,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.611896765069825
0.9,566,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.46579459077249424
0.95,1,tok,CountVectorizer,MultinomialNB,0.9249602262683401
0.95,1,tok,CountVectorizer,BernoulliNB,0.7825702669259325
0.95,1,tok,TfidfVectorizer,MultinomialNB,0.93344528902245
0.95,1,tok,TfidfVectorizer,BernoulliNB,0.7825702669259325
0.95,1,tok lem stem,CountVectorizer,MultinomialNB,0.9165635495845855
0.95,1,tok lem stem,CountVectorizer,BernoulliNB,0.7884921336397384
0.95,1,tok lem stem,TfidfVectorizer,MultinomialNB,0.9248718401979849
0.95,1,tok lem stem,TfidfVectorizer,BernoulliNB,0.7884921336397384
0.95,1,tok stop,CountVectorizer,MultinomialNB,0.9441400035354428
0.95,1,tok stop,CountVectorizer,BernoulliNB,0.8030758352483649
0.95,1,tok stop,TfidfVectorizer,MultinomialNB,0.9543044016263037
0.95,1,tok stop,TfidfVectorizer,BernoulliNB,0.8030758352483649
0.95,1,tok lem stop stem,CountVectorizer,MultinomialNB,0.9336220611631607
0.95,1,tok lem stop stem,CountVectorizer,BernoulliNB,0.8044016263036945
0.95,1,tok lem stop stem,TfidfVectorizer,MultinomialNB,0.9454657945907725
0.95,1,tok lem stop stem,TfidfVectorizer,BernoulliNB,0.8044016263036945
0.95,1,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.9556301926816334
0.95,1,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.8256142831889695
0.95,1,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.9368923457663072
0.95,1,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.8256142831889695
0.95,11,tok,CountVectorizer,MultinomialNB,0.9039243415237759
0.95,11,tok,CountVectorizer,BernoulliNB,0.8332154852395263
0.95,11,tok,TfidfVectorizer,MultinomialNB,0.9248718401979849
0.95,11,tok,TfidfVectorizer,BernoulliNB,0.8332154852395263
0.95,11,tok lem stem,CountVectorizer,MultinomialNB,0.8997701962170762
0.95,11,tok lem stem,CountVectorizer,BernoulliNB,0.8318013081138412
0.95,11,tok lem stem,TfidfVectorizer,MultinomialNB,0.9197454481173767
0.95,11,tok lem stem,TfidfVectorizer,BernoulliNB,0.8318013081138412
0.95,11,tok stop,CountVectorizer,MultinomialNB,0.9094926639561605
0.95,11,tok stop,CountVectorizer,BernoulliNB,0.8548700724765776
0.95,11,tok stop,TfidfVectorizer,MultinomialNB,0.9360968711331095
0.95,11,tok stop,TfidfVectorizer,BernoulliNB,0.8548700724765776
0.95,11,tok lem stop stem,CountVectorizer,MultinomialNB,0.9041011136644864
0.95,11,tok lem stop stem,CountVectorizer,BernoulliNB,0.8519533321548524
0.95,11,tok lem stop stem,TfidfVectorizer,MultinomialNB,0.9303517765600141
0.95,11,tok lem stop stem,TfidfVectorizer,BernoulliNB,0.8519533321548524
0.95,11,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.927169878027223
0.95,11,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.8280890931589181
0.95,11,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.9222202580873254
0.95,11,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.8280890931589181
0.95,57,tok,CountVectorizer,MultinomialNB,0.8825349124977904
0.95,57,tok,CountVectorizer,BernoulliNB,0.7744387484532438
0.95,57,tok,TfidfVectorizer,MultinomialNB,0.8869542160155559
0.95,57,tok,TfidfVectorizer,BernoulliNB,0.7744387484532438
0.95,57,tok lem stem,CountVectorizer,MultinomialNB,0.8523068764362737
0.95,57,tok lem stem,CountVectorizer,BernoulliNB,0.7753226091567968
0.95,57,tok lem stem,TfidfVectorizer,MultinomialNB,0.8888987095633728
0.95,57,tok lem stem,TfidfVectorizer,BernoulliNB,0.7753226091567968
0.95,57,tok stop,CountVectorizer,MultinomialNB,0.8927876966590066
0.95,57,tok stop,CountVectorizer,BernoulliNB,0.8102351069471452
0.95,57,tok stop,TfidfVectorizer,MultinomialNB,0.8970302280360615
0.95,57,tok stop,TfidfVectorizer,BernoulliNB,0.8102351069471452
0.95,57,tok lem stop stem,CountVectorizer,MultinomialNB,0.8568145660243945
0.95,57,tok lem stop stem,CountVectorizer,BernoulliNB,0.8066112780625774
0.95,57,tok lem stop stem,TfidfVectorizer,MultinomialNB,0.8953508926993106
0.95,57,tok lem stop stem,TfidfVectorizer,BernoulliNB,0.8066112780625774
0.95,57,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.8805020328796181
0.95,57,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.7707265334983207
0.95,57,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8865122856637794
0.95,57,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.7707265334983207
0.95,113,tok,CountVectorizer,MultinomialNB,0.8324200106063284
0.95,113,tok,CountVectorizer,BernoulliNB,0.7151316952448294
0.95,113,tok,TfidfVectorizer,MultinomialNB,0.8582287431500796
0.95,113,tok,TfidfVectorizer,BernoulliNB,0.7151316952448294
0.95,113,tok lem stem,CountVectorizer,MultinomialNB,0.8426727947675446
0.95,113,tok lem stem,CountVectorizer,BernoulliNB,0.7253844794060456
0.95,113,tok lem stem,TfidfVectorizer,MultinomialNB,0.863178363089977
0.95,113,tok lem stem,TfidfVectorizer,BernoulliNB,0.7253844794060456
0.95,113,tok stop,CountVectorizer,MultinomialNB,0.8432031111896765
0.95,113,tok stop,CountVectorizer,BernoulliNB,0.758352483648577
0.95,113,tok stop,TfidfVectorizer,MultinomialNB,0.8665370337634789
0.95,113,tok stop,TfidfVectorizer,BernoulliNB,0.758352483648577
0.95,113,tok lem stop stem,CountVectorizer,MultinomialNB,0.8501856107477461
0.95,113,tok lem stop stem,CountVectorizer,BernoulliNB,0.7585292557892876
0.95,113,tok lem stop stem,TfidfVectorizer,MultinomialNB,0.8713982676330211
0.95,113,tok lem stop stem,TfidfVectorizer,BernoulliNB,0.7585292557892876
0.95,113,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.8415237758529256
0.95,113,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.7242354604914265
0.95,113,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.8562842496022627
0.95,113,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.7242354604914265
0.95,566,tok,CountVectorizer,MultinomialNB,0.5079547463319781
0.95,566,tok,CountVectorizer,BernoulliNB,0.4072830121972777
0.95,566,tok,TfidfVectorizer,MultinomialNB,0.5695598373696306
0.95,566,tok,TfidfVectorizer,BernoulliNB,0.4072830121972777
0.95,566,tok lem stem,CountVectorizer,MultinomialNB,0.5894467031995757
0.95,566,tok lem stem,CountVectorizer,BernoulliNB,0.4667668375464027
0.95,566,tok lem stem,TfidfVectorizer,MultinomialNB,0.6375287254728654
0.95,566,tok lem stem,TfidfVectorizer,BernoulliNB,0.4667668375464027
0.95,566,tok stop,CountVectorizer,MultinomialNB,0.505126392080608
0.95,566,tok stop,CountVectorizer,BernoulliNB,0.4329149726003182
0.95,566,tok stop,TfidfVectorizer,MultinomialNB,0.5553296800424253
0.95,566,tok stop,TfidfVectorizer,BernoulliNB,0.4329149726003182
0.95,566,tok lem stop stem,CountVectorizer,MultinomialNB,0.5890047728477992
0.95,566,tok lem stop stem,CountVectorizer,BernoulliNB,0.4968181014672088
0.95,566,tok lem stop stem,TfidfVectorizer,MultinomialNB,0.6376171115432208
0.95,566,tok lem stop stem,TfidfVectorizer,BernoulliNB,0.4968181014672088
0.95,566,tok lem stop stem filt,CountVectorizer,MultinomialNB,0.5763655647869895
0.95,566,tok lem stop stem filt,CountVectorizer,BernoulliNB,0.46579459077249424
0.95,566,tok lem stop stem filt,TfidfVectorizer,MultinomialNB,0.611896765069825
0.95,566,tok lem stop stem filt,TfidfVectorizer,BernoulliNB,0.46579459077249424
